case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_core_4die_task,memory0,memory,die0,S_memory0_serial,S,2,SERIAL_SHIFT_IN,0.01603584,0.01723584,0.0012,True,0,,dwr_die0_upper,,test_session_die0,0.6799999999999999,thermal_die0,
v4_core_4die_task,memory0,memory,die0,S_memory0_serial,S,3,CAPTURE,0.01723584,0.01723684,1e-06,False,0,,dwr_die0_upper,,test_session_die0,1.28,thermal_die0,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,1,CONFIG_SCAN_OR_DWR_MODE,0.01723584,0.01723748,1.64e-06,True,0,,dwr_die1_lower;dwr_die1_upper,,,0.1,thermal_die1,
v4_core_4die_task,core0,core,die0,S_core0_serial,S,3,CAPTURE,0.01723684,0.01723784,1e-06,False,0,,dwr_die0_upper,,test_session_die0,1.92,thermal_die0,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,2,SERIAL_SHIFT_IN,0.01723748,0.01928548,0.002048,True,0,,dwr_die1_lower;dwr_die1_upper,,test_session_die1,0.7999999999999999,thermal_die1,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,3,CAPTURE,0.01928548,0.01928648,1e-06,False,0,,dwr_die1_lower;dwr_die1_upper,,test_session_die1,1.7000000000000002,thermal_die1,
v4_core_4die_task,core1,core,die0,S_core1_serial,S,0,CONFIG_ACCESS_PATH,0.01928548,0.0192874,1.92e-06,True,0,,dwr_die0_upper,,,0.1,thermal_die0,
v4_core_4die_task,core1,core,die0,S_core1_serial,S,1,CONFIG_SCAN_OR_DWR_MODE,0.0192874,0.01928872,1.32e-06,True,0,,dwr_die0_upper,,,0.1,thermal_die0,
v4_core_4die_task,core1,core,die0,S_core1_serial,S,2,SERIAL_SHIFT_IN,0.01928872,0.02328872,0.004,True,0,,dwr_die0_upper,,test_session_die0,0.85,thermal_die0,
v4_core_4die_task,core1,core,die0,S_core1_serial,S,3,CAPTURE,0.02328872,0.02328972,1e-06,False,0,,dwr_die0_upper,,test_session_die0,1.6,thermal_die0,
v4_core_4die_task,core2,core,die1,S_core2_serial,S,4,SERIAL_SHIFT_OUT,0.02328872,0.0328996,0.00961088,True,0,,dwr_die1_lower;dwr_die1_upper,,test_session_die1,1.19,thermal_die1,
v4_core_4die_task,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,4,DWR_SHIFT_OUT,0.0328996,0.03299304,9.344e-05,True,0,,dwr_die1_upper;dwr_die2_lower,tsv_die1_die2,interconnect_session_tsv_die1_die2,0.5,thermal_die2,
v4_core_4die_task,core0,core,die0,S_core0_serial,S,4,SERIAL_SHIFT_OUT,0.03299304,0.03914216,0.00614912,True,0,,dwr_die0_upper,,test_session_die0,0.97,thermal_die0,
v4_core_4die_task,core1,core,die0,S_core1_serial,S,4,SERIAL_SHIFT_OUT,0.03914216,0.04314728,0.00400512,True,0,,dwr_die0_upper,,test_session_die0,0.85,thermal_die0,
v4_core_4die_task,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,4,DWR_SHIFT_OUT,0.04314728,0.043242,9.472e-05,True,0,,dwr_die2_upper;dwr_die3_lower,tsv_die2_die3,interconnect_session_tsv_die2_die3,0.55,thermal_die3,
v4_core_4die_task,memory0,memory,die0,S_memory0_serial,S,4,SERIAL_SHIFT_OUT,0.043242,0.04444712,0.00120512,True,0,,dwr_die0_upper,,test_session_die0,0.6799999999999999,thermal_die0,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,4,SERIAL_SHIFT_OUT,0.04444712,0.046506,0.00205888,True,0,,dwr_die1_lower;dwr_die1_upper,,test_session_die1,0.7999999999999999,thermal_die1,
v4_core_4die_task,core3,core,die2,S_core3_serial,S,2,SERIAL_SHIFT_IN,0.046506,0.06033,0.013824,True,0,,dwr_die2_lower;dwr_die2_upper,,test_session_die2,1.3599999999999999,thermal_die2,
v4_core_4die_task,core3,core,die2,S_core3_serial,S,3,CAPTURE,0.06033,0.060331,1e-06,False,0,,dwr_die2_lower;dwr_die2_upper,,test_session_die2,2.7600000000000002,thermal_die2,
v4_core_4die_task,core4,core,die3,S_core4_serial,S,2,SERIAL_SHIFT_IN,0.06033,0.074154,0.013824,True,0,,dwr_die3_lower,,test_session_die3,1.3599999999999999,thermal_die3,
v4_core_4die_task,core4,core,die3,S_core4_serial,S,3,CAPTURE,0.074154,0.074155,1e-06,False,0,,dwr_die3_lower,,test_session_die3,2.7600000000000002,thermal_die3,
v4_core_4die_task,core3,core,die2,S_core3_serial,S,4,SERIAL_SHIFT_OUT,0.074154,0.08799016,0.01383616,True,0,,dwr_die2_lower;dwr_die2_upper,,test_session_die2,1.3599999999999999,thermal_die2,
v4_core_4die_task,core4,core,die3,S_core4_serial,S,4,SERIAL_SHIFT_OUT,0.08799016,0.10182056,0.0138304,True,0,,dwr_die3_lower,,test_session_die3,1.3599999999999999,thermal_die3,
v4_core_4die_task,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,0.10182056,0.10191272,9.216e-05,True,0,,dwr_die0_upper;dwr_die1_lower,mbump_die0_die1,interconnect_session_mbump_die0_die1,0.45,thermal_die1,
