case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_core_4die_task,memory0,memory,die0,S_memory0_serial,S,3,CAPTURE,0.0960572,0.0960582,1e-06,False,0,,dwr_die0_upper,,test_session_die0,1.28,thermal_die0,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,0,CONFIG_ACCESS_PATH,0.0960572,0.0960604,3.2e-06,True,0,,dwr_die1_lower;dwr_die1_upper,,,0.1,thermal_die1,
v4_core_4die_task,memory0,memory,die0,B_memory0_local_bist,B,0,CONFIG_BIST,0.0960604,0.09606488,4.48e-06,True,0,,dwr_die0_upper,,,0.08,thermal_die0,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,1,CONFIG_SCAN_OR_DWR_MODE,0.09606488,0.09606652,1.64e-06,True,0,,dwr_die1_lower;dwr_die1_upper,,,0.1,thermal_die1,
v4_core_4die_task,memory0,memory,die0,B_memory0_local_bist,B,1,LOCAL_BIST_RUN,0.09606488,0.10006488,0.004,False,0,,dwr_die0_upper,,test_session_die0,1.1800000000000002,thermal_die0,external TAP resources released; local test session remains occupied
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,2,SERIAL_SHIFT_IN,0.09606652,0.09811452,0.002048,True,0,,dwr_die1_lower;dwr_die1_upper,,test_session_die1,0.7999999999999999,thermal_die1,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,3,CAPTURE,0.09811452,0.09811552,1e-06,False,0,,dwr_die1_lower;dwr_die1_upper,,test_session_die1,1.7000000000000002,thermal_die1,
v4_core_4die_task,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,0,CONFIG_ACCESS_PATH,0.09811452,0.09812028,5.76e-06,True,0,,dwr_die2_upper;dwr_die3_lower,,,0.0,thermal_die3,
v4_core_4die_task,memory1,memory,die1,S_memory1_serial,S,4,SERIAL_SHIFT_OUT,0.09812028,0.10017916,0.00205888,True,0,,dwr_die1_lower;dwr_die1_upper,,test_session_die1,0.7999999999999999,thermal_die1,
v4_core_4die_task,memory0,memory,die0,S_memory0_serial,S,4,SERIAL_SHIFT_OUT,0.10017916,0.10138428,0.00120512,True,0,,dwr_die0_upper,,test_session_die0,0.6799999999999999,thermal_die0,
v4_core_4die_task,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,0,CONFIG_ACCESS_PATH,0.10138428,0.10138876,4.48e-06,True,0,,dwr_die1_upper;dwr_die2_lower,,,0.0,thermal_die2,
v4_core_4die_task,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,0,CONFIG_ACCESS_PATH,0.10138876,0.10139196,3.2e-06,True,0,,dwr_die0_upper;dwr_die1_lower,,,0.0,thermal_die1,
v4_core_4die_task,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,1,CONFIG_DWR_MODE,0.10139196,0.1013936,1.64e-06,True,0,,dwr_die2_upper;dwr_die3_lower,,,0.0,thermal_die3,
v4_core_4die_task,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,1,CONFIG_DWR_MODE,0.1013936,0.10139524,1.64e-06,True,0,,dwr_die1_upper;dwr_die2_lower,,,0.0,thermal_die2,
v4_core_4die_task,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,2,DWR_SHIFT_IN,0.10139524,0.10147716,8.192e-05,True,0,,dwr_die2_upper;dwr_die3_lower,tsv_die2_die3,interconnect_session_tsv_die2_die3,0.55,thermal_die3,
v4_core_4die_task,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,3,DWR_CAPTURE,0.10147716,0.10147816,1e-06,False,0,,dwr_die2_upper;dwr_die3_lower,tsv_die2_die3,interconnect_session_tsv_die2_die3,0.55,thermal_die3,
v4_core_4die_task,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,1,CONFIG_DWR_MODE,0.10147716,0.1014788,1.64e-06,True,0,,dwr_die0_upper;dwr_die1_lower,,,0.0,thermal_die1,
v4_core_4die_task,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,2,DWR_SHIFT_IN,0.1014788,0.10156072,8.192e-05,True,0,,dwr_die1_upper;dwr_die2_lower,tsv_die1_die2,interconnect_session_tsv_die1_die2,0.5,thermal_die2,
v4_core_4die_task,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,2,DWR_SHIFT_IN,0.10156072,0.10164264,8.192e-05,True,0,,dwr_die0_upper;dwr_die1_lower,mbump_die0_die1,interconnect_session_mbump_die0_die1,0.45,thermal_die1,
v4_core_4die_task,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,3,DWR_CAPTURE,0.10164264,0.10164364,1e-06,False,0,,dwr_die0_upper;dwr_die1_lower,mbump_die0_die1,interconnect_session_mbump_die0_die1,0.45,thermal_die1,
v4_core_4die_task,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,4,DWR_SHIFT_OUT,0.10164264,0.10173736,9.472e-05,True,0,,dwr_die2_upper;dwr_die3_lower,tsv_die2_die3,interconnect_session_tsv_die2_die3,0.55,thermal_die3,
v4_core_4die_task,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,3,DWR_CAPTURE,0.10173736,0.10173836,1e-06,False,0,,dwr_die1_upper;dwr_die2_lower,tsv_die1_die2,interconnect_session_tsv_die1_die2,0.5,thermal_die2,
v4_core_4die_task,memory0,memory,die0,B_memory0_local_bist,B,2,READ_BIST_RESULT,0.10173736,0.10174088,3.52e-06,True,0,,dwr_die0_upper,,,0.08,thermal_die0,
v4_core_4die_task,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,4,DWR_SHIFT_OUT,0.10174088,0.10183432,9.344e-05,True,0,,dwr_die1_upper;dwr_die2_lower,tsv_die1_die2,interconnect_session_tsv_die1_die2,0.5,thermal_die2,
v4_core_4die_task,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,0.10183432,0.10192648,9.216e-05,True,0,,dwr_die0_upper;dwr_die1_lower,mbump_die0_die1,interconnect_session_mbump_die0_die1,0.45,thermal_die1,
v4_core_4die_task,memory1,memory,die1,B_memory1_local_bist,B,2,READ_BIST_RESULT,0.10192648,0.10193064,4.16e-06,True,0,,dwr_die1_lower;dwr_die1_upper,,,0.1,thermal_die1,
