case_id,method_id,method_label,makespan_s,normalized_makespan,peak_power_w,peak_temperature_c,peak_thermal_region,fpp_utilization,serial_busy_ratio,selected_recipe_types,thermal_violations
3d_stack_m1_example,pure_serial,Pure serial IEEE 1838,0.06384343999999997,1.0,2.7600000000000002,25.190124528748775,thermal_die3,0.0,0.9998903567852859,I:3;S:5,0
3d_stack_m1_example,fixed_fastest,Fixed fastest recipe,0.0050046399999999994,0.07838925972660624,3.27,25.02829928549768,thermal_die3,0.7896671888487485,0.11489337894433964,F:4;I:3;S:1,0
3d_stack_m1_example,tam_like,Simplified TAM/FPP packing,0.0050046399999999994,0.07838925972660624,3.27,25.02829928549768,thermal_die3,0.7896671888487485,0.11489337894433964,F:4;I:3;S:1,0
3d_stack_m1_example,low_power,Power-aware fixed recipe,0.00752568,0.11787710687268736,5.640000000000001,25.090840307148696,thermal_die3,0.2615046082214498,0.0778826630948964,B:2;F:2;I:3;S:1,0
3d_stack_m1_example,m4_greedy,M4 greedy recipe scheduling,0.0050046399999999994,0.07838925972660624,3.27,25.02829928549768,thermal_die3,0.7896671888487485,0.11489337894433964,F:4;I:3;S:1,0
3d_stack_m1_example,m5_cpsat,M5 CP-SAT,0.00396392,0.062088133095585106,5.039999999999999,25.028282896073872,thermal_die3,0.9969928757391672,0.14505842701164504,F:4;I:3;S:1,0
3d_stack_m1_example,m6_alns,M6 CP-SAT-ALNS,0.00396392,0.062088133095585106,5.039999999999999,25.028282276725367,thermal_die3,0.9969928757391672,0.14505842701164504,F:4;I:3;S:1,0
