case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_small_3d_stack,core1_die1,core,die1,S_core1_die1_serial|task=die1_core1_die1_INTEST,S,4,SERIAL_SHIFT_OUT,0.038006439999999996,0.07401084,0.0360044,True,0,,dwr_die1,,test_session_die1,0.97,thermal_die1,
v4_small_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,0,CONFIG_ACCESS_PATH,0.07401084,0.07401276,1.92e-06,True,0,,dwr_die0,,,0.08,thermal_die0,
v4_small_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,1,CONFIG_SCAN_OR_DWR_MODE,0.07401276,0.07401408,1.32e-06,True,0,,dwr_die0,,,0.08,thermal_die0,
v4_small_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,2,SERIAL_SHIFT_IN,0.07401408,0.12401408,0.05,True,0,,dwr_die0,,test_session_die0,1.08,thermal_die0,
v4_small_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,3,CAPTURE,0.12401408,0.12401508,1e-06,False,0,,dwr_die0,,test_session_die0,1.8800000000000001,thermal_die0,
v4_small_3d_stack,core0_die0,core,die0,S_core0_die0_serial|task=die0_core0_die0_INTEST,S,4,SERIAL_SHIFT_OUT,0.12401508,0.17401908,0.050004,True,0,,dwr_die0,,test_session_die0,1.08,thermal_die0,
v4_small_3d_stack,core2_die2,core,die2,S_core2_die2_serial|task=die2_core2_die2_INTEST,S,2,SERIAL_SHIFT_IN,0.17401908,0.20201908,0.028,True,0,,dwr_die2,,test_session_die2,0.9199999999999999,thermal_die2,
v4_small_3d_stack,core2_die2,core,die2,S_core2_die2_serial|task=die2_core2_die2_INTEST,S,3,CAPTURE,0.20201908,0.20202008,1e-06,False,0,,dwr_die2,,test_session_die2,1.57,thermal_die2,
v4_small_3d_stack,core2_die2,core,die2,S_core2_die2_serial|task=die2_core2_die2_INTEST,S,4,SERIAL_SHIFT_OUT,0.20202008,0.23002488,0.0280048,True,0,,dwr_die2,,test_session_die2,0.9199999999999999,thermal_die2,
v4_small_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,0,CONFIG_ACCESS_PATH,0.23002488,0.23002808,3.2e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_small_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,1,CONFIG_DWR_MODE,0.23002808,0.23002972,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_small_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,2,DWR_SHIFT_IN,0.23002972,0.23011164,8.192e-05,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.2,thermal_die1,
v4_small_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,3,DWR_CAPTURE,0.23011164,0.23011264,1e-06,False,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.2,thermal_die1,
v4_small_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,4,DWR_SHIFT_OUT,0.23011264,0.23020296,9.032e-05,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.2,thermal_die1,
