case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest,I,0,CONFIG_ACCESS_PATH,4.22868144,4.22868336,1.92e-06,True,0,,dwr_die0;dwr_die2,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest,I,1,CONFIG_DWR_MODE,4.22868336,4.228685,1.64e-06,True,0,,dwr_die0;dwr_die2,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest,I,2,DWR_SHIFT_IN,4.228685,4.22895124,0.00026624,True,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest,I,3,DWR_CAPTURE,4.22895124,4.22895224,1e-06,False,0,,dwr_die2;dwr_die3,interposer_h_die2_die3,interconnect_session_interposer_h_die2_die3,0.31,thermal_die2,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,0,CONFIG_ACCESS_PATH,4.22895124,4.22895316,1.92e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,1,CONFIG_DWR_MODE,4.22895316,4.2289548,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,2,DWR_SHIFT_IN,4.2289548,4.22920056,0.00024576,True,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,3,DWR_CAPTURE,4.22920056,4.22920156,1e-06,False,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest,I,4,DWR_SHIFT_OUT,4.22920056,4.22952176,0.0003212,True,0,,dwr_die2;dwr_die3,interposer_h_die2_die3,interconnect_session_interposer_h_die2_die3,0.31,thermal_die2,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest,I,3,DWR_CAPTURE,4.22952176,4.22952276,1e-06,False,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die1_die3,interconnect,die1,I_link_die1_die3_serial_extest,I,4,DWR_SHIFT_OUT,4.22952176,4.22982208,0.00030032,True,0,,dwr_die1;dwr_die3,interposer_v_die1_die3,interconnect_session_interposer_v_die1_die3,0.29,thermal_die1,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest,I,4,DWR_SHIFT_OUT,4.22982208,4.23010112,0.00027904,True,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,4.23010112,4.23035928,0.00025816,True,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial,IJTAG,0,CONFIG_ACCESS_PATH,4.23035928,4.23036248,3.2e-06,True,0,,,,,0.04,thermal_die2,
v4_4die_2_5d_interposer,mem1_die1,memory,die1,B_mem1_die1_local_bist,B,2,READ_BIST_RESULT,4.23036248,4.23036664,4.16e-06,True,0,,dwr_die1,,,0.08,thermal_die1,
v4_4die_2_5d_interposer,mem2_die2,memory,die2,B_mem2_die2_local_bist,B,2,READ_BIST_RESULT,4.23036664,4.2303708,4.16e-06,True,0,,dwr_die2,,,0.08,thermal_die2,
v4_4die_2_5d_interposer,mem0_die0,memory,die0,B_mem0_die0_local_bist,B,2,READ_BIST_RESULT,4.2303708,4.23037432,3.52e-06,True,0,,dwr_die0,,,0.09,thermal_die0,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial,IJTAG,1,ACCESS_INSTRUMENT,4.23037432,4.23037464,3.2e-07,True,0,,,,,0.04,thermal_die2,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial,IJTAG,2,READ_INSTRUMENT,4.23037464,4.23037528,6.4e-07,True,0,,,,,0.04,thermal_die2,
