case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_4die_2_5d_interposer,core3_die2,core,die2,F_core3_die2_lane16|task=die2_core3_die2_INTEST,F,2,CONFIG_SCAN_OR_DWR_MODE,0.80002092,0.80002224,1.32e-06,True,0,,dwr_die2,,,0.12,thermal_die2,
v4_4die_2_5d_interposer,core1_die0,core,die0,F_core1_die0_lane16|task=die0_core1_die0_INTEST,F,0,CONFIG_ACCESS_PATH,0.80002224,0.80002416,1.92e-06,True,0,,dwr_die0,,,0.11,thermal_die0,
v4_4die_2_5d_interposer,core3_die2,core,die2,F_core3_die2_lane16|task=die2_core3_die2_INTEST,F,3,FPP_SHIFT_IN,0.80002224,0.800271615,0.000249375,False,16,fpp_interposer,dwr_die2,,test_session_die2,2.1500000000000004,thermal_die2,
v4_4die_2_5d_interposer,core1_die0,core,die0,F_core1_die0_lane16|task=die0_core1_die0_INTEST,F,1,CONFIG_FPP,0.80002416,0.80002544,1.28e-06,True,0,fpp_interposer,dwr_die0,,,0.11,thermal_die0,
v4_4die_2_5d_interposer,core1_die0,core,die0,F_core1_die0_lane16|task=die0_core1_die0_INTEST,F,2,CONFIG_SCAN_OR_DWR_MODE,0.80002544,0.80002676,1.32e-06,True,0,,dwr_die0,,,0.11,thermal_die0,
v4_4die_2_5d_interposer,core5_die3,core,die3,S_core5_die3_serial|task=die3_core5_die3_INTEST,S,0,CONFIG_ACCESS_PATH,0.80002676,0.8000299599999999,3.2e-06,True,0,,dwr_die3,,,0.1,thermal_die3,
v4_4die_2_5d_interposer,core5_die3,core,die3,S_core5_die3_serial|task=die3_core5_die3_INTEST,S,1,CONFIG_SCAN_OR_DWR_MODE,0.8000299599999999,0.8000312799999999,1.32e-06,True,0,,dwr_die3,,,0.1,thermal_die3,
v4_4die_2_5d_interposer,link_die1_die3,interconnect,die1,I_link_die1_die3_serial_extest|task=die1_link_die1_die3_EXTEST,I,0,CONFIG_ACCESS_PATH,0.8000312799999999,0.8000344799999999,3.2e-06,True,0,,dwr_die1;dwr_die3,,,0.0,thermal_die1,
v4_4die_2_5d_interposer,link_die1_die3,interconnect,die1,I_link_die1_die3_serial_extest|task=die1_link_die1_die3_EXTEST,I,1,CONFIG_DWR_MODE,0.8000344799999999,0.8000361199999999,1.64e-06,True,0,,dwr_die1;dwr_die3,,,0.0,thermal_die1,
v4_4die_2_5d_interposer,link_die1_die3,interconnect,die1,I_link_die1_die3_serial_extest|task=die1_link_die1_die3_EXTEST,I,2,DWR_SHIFT_IN,0.8000361199999999,0.8003228399999999,0.00028672,True,0,,dwr_die1;dwr_die3,interposer_v_die1_die3,interconnect_session_interposer_v_die1_die3,0.29,thermal_die1,
v4_4die_2_5d_interposer,core3_die2,core,die2,F_core3_die2_lane16|task=die2_core3_die2_INTEST,F,4,CAPTURE,0.800271615,0.800272615,1e-06,False,0,,dwr_die2,,test_session_die2,2.67,thermal_die2,
v4_4die_2_5d_interposer,core3_die2,core,die2,F_core3_die2_lane16|task=die2_core3_die2_INTEST,F,5,FPP_SHIFT_OUT,0.800272615,0.80052199,0.000249375,False,16,fpp_interposer,dwr_die2,,test_session_die2,2.1500000000000004,thermal_die2,
v4_4die_2_5d_interposer,link_die1_die3,interconnect,die1,I_link_die1_die3_serial_extest|task=die1_link_die1_die3_EXTEST,I,3,DWR_CAPTURE,0.8003228399999999,0.8003238399999999,1e-06,False,0,,dwr_die1;dwr_die3,interposer_v_die1_die3,interconnect_session_interposer_v_die1_die3,0.29,thermal_die1,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest|task=die0_link_die0_die1_EXTEST,I,0,CONFIG_ACCESS_PATH,0.8003238399999999,0.8003257599999999,1.92e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest|task=die0_link_die0_die1_EXTEST,I,1,CONFIG_DWR_MODE,0.8003257599999999,0.8003273999999999,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial|task=die2_instr0_die2_IJTAG,IJTAG,0,CONFIG_ACCESS_PATH,0.8003273999999999,0.8003305999999999,3.2e-06,True,0,,,,,0.04,thermal_die2,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial|task=die2_instr0_die2_IJTAG,IJTAG,1,ACCESS_INSTRUMENT,0.8003305999999999,0.80033092,3.2e-07,True,0,,,,,0.04,thermal_die2,
v4_4die_2_5d_interposer,instr0_die2,instrument,die2,IJTAG_instr0_die2_serial|task=die2_instr0_die2_IJTAG,IJTAG,2,READ_INSTRUMENT,0.80033092,0.8003315599999999,6.4e-07,True,0,,,,,0.04,thermal_die2,
v4_4die_2_5d_interposer,core4_die2,core,die2,F_core4_die2_lane16|task=die2_core4_die2_INTEST,F,0,CONFIG_ACCESS_PATH,0.80052199,0.80052519,3.2e-06,True,0,,dwr_die2,,,0.1,thermal_die2,
v4_4die_2_5d_interposer,core1_die0,core,die0,F_core1_die0_lane16|task=die0_core1_die0_INTEST,F,3,FPP_SHIFT_IN,0.80052199,0.800723865,0.000201875,False,16,fpp_interposer,dwr_die0,,test_session_die0,1.99,thermal_die0,
v4_4die_2_5d_interposer,core4_die2,core,die2,F_core4_die2_lane16|task=die2_core4_die2_INTEST,F,1,CONFIG_FPP,0.80052519,0.80052647,1.28e-06,True,0,fpp_interposer,dwr_die2,,,0.1,thermal_die2,
v4_4die_2_5d_interposer,core4_die2,core,die2,F_core4_die2_lane16|task=die2_core4_die2_INTEST,F,2,CONFIG_SCAN_OR_DWR_MODE,0.80052647,0.80052779,1.32e-06,True,0,,dwr_die2,,,0.1,thermal_die2,
v4_4die_2_5d_interposer,core5_die3,core,die3,S_core5_die3_serial|task=die3_core5_die3_INTEST,S,2,SERIAL_SHIFT_IN,0.80052779,1.0385277899999998,0.238,True,0,,dwr_die3,,test_session_die3,1.4500000000000002,thermal_die3,
v4_4die_2_5d_interposer,core1_die0,core,die0,F_core1_die0_lane16|task=die0_core1_die0_INTEST,F,4,CAPTURE,0.800723865,0.8007248650000001,1e-06,False,0,,dwr_die0,,test_session_die0,2.4099999999999997,thermal_die0,
v4_4die_2_5d_interposer,core1_die0,core,die0,F_core1_die0_lane16|task=die0_core1_die0_INTEST,F,5,FPP_SHIFT_OUT,0.8007248650000001,0.8009267400000001,0.000201875,False,16,fpp_interposer,dwr_die0,,test_session_die0,1.99,thermal_die0,
v4_4die_2_5d_interposer,core4_die2,core,die2,F_core4_die2_lane16|task=die2_core4_die2_INTEST,F,3,FPP_SHIFT_IN,0.8009267400000001,0.8010954900000001,0.00016875,False,16,fpp_interposer,dwr_die2,,test_session_die2,1.8800000000000001,thermal_die2,
v4_4die_2_5d_interposer,core4_die2,core,die2,F_core4_die2_lane16|task=die2_core4_die2_INTEST,F,4,CAPTURE,0.8010954900000001,0.8010964900000002,1e-06,False,0,,dwr_die2,,test_session_die2,2.25,thermal_die2,
v4_4die_2_5d_interposer,core4_die2,core,die2,F_core4_die2_lane16|task=die2_core4_die2_INTEST,F,5,FPP_SHIFT_OUT,0.8010964900000002,0.8012652400000002,0.00016875,False,16,fpp_interposer,dwr_die2,,test_session_die2,1.8800000000000001,thermal_die2,
v4_4die_2_5d_interposer,core5_die3,core,die3,S_core5_die3_serial|task=die3_core5_die3_INTEST,S,3,CAPTURE,1.0385277899999998,1.0385287899999998,1e-06,False,0,,dwr_die3,,test_session_die3,2.35,thermal_die3,
v4_4die_2_5d_interposer,core5_die3,core,die3,S_core5_die3_serial|task=die3_core5_die3_INTEST,S,4,SERIAL_SHIFT_OUT,1.0385287899999998,1.2765359899999997,0.2380072,True,0,,dwr_die3,,test_session_die3,1.4500000000000002,thermal_die3,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest|task=die2_link_die2_die3_EXTEST,I,0,CONFIG_ACCESS_PATH,1.2765359899999997,1.2765391899999998,3.2e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die2,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest|task=die2_link_die2_die3_EXTEST,I,1,CONFIG_DWR_MODE,1.2765391899999998,1.2765408299999998,1.64e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die2,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest|task=die2_link_die2_die3_EXTEST,I,2,DWR_SHIFT_IN,1.2765408299999998,1.2768480299999998,0.0003072,True,0,,dwr_die2;dwr_die3,interposer_h_die2_die3,interconnect_session_interposer_h_die2_die3,0.31,thermal_die2,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest|task=die2_link_die2_die3_EXTEST,I,3,DWR_CAPTURE,1.2768480299999998,1.2768490299999997,1e-06,False,0,,dwr_die2;dwr_die3,interposer_h_die2_die3,interconnect_session_interposer_h_die2_die3,0.31,thermal_die2,
v4_4die_2_5d_interposer,link_die2_die3,interconnect,die2,I_link_die2_die3_serial_extest|task=die2_link_die2_die3_EXTEST,I,4,DWR_SHIFT_OUT,1.2768490299999997,1.2771702299999996,0.0003212,True,0,,dwr_die2;dwr_die3,interposer_h_die2_die3,interconnect_session_interposer_h_die2_die3,0.31,thermal_die2,
v4_4die_2_5d_interposer,link_die1_die3,interconnect,die1,I_link_die1_die3_serial_extest|task=die1_link_die1_die3_EXTEST,I,4,DWR_SHIFT_OUT,1.2771702299999996,1.2774705499999996,0.00030032,True,0,,dwr_die1;dwr_die3,interposer_v_die1_die3,interconnect_session_interposer_v_die1_die3,0.29,thermal_die1,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest|task=die0_link_die0_die2_EXTEST,I,0,CONFIG_ACCESS_PATH,1.2774705499999996,1.2774724699999997,1.92e-06,True,0,,dwr_die0;dwr_die2,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest|task=die0_link_die0_die2_EXTEST,I,1,CONFIG_DWR_MODE,1.2774724699999997,1.2774741099999998,1.64e-06,True,0,,dwr_die0;dwr_die2,,,0.0,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest|task=die0_link_die0_die2_EXTEST,I,2,DWR_SHIFT_IN,1.2774741099999998,1.2777403499999997,0.00026624,True,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest|task=die0_link_die0_die2_EXTEST,I,3,DWR_CAPTURE,1.2777403499999997,1.2777413499999997,1e-06,False,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die2,interconnect,die0,I_link_die0_die2_serial_extest|task=die0_link_die0_die2_EXTEST,I,4,DWR_SHIFT_OUT,1.2777413499999997,1.2780203899999996,0.00027904,True,0,,dwr_die0;dwr_die2,interposer_v_die0_die2,interconnect_session_interposer_v_die0_die2,0.27,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest|task=die0_link_die0_die1_EXTEST,I,2,DWR_SHIFT_IN,1.2780203899999996,1.2782661499999997,0.00024576,True,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest|task=die0_link_die0_die1_EXTEST,I,3,DWR_CAPTURE,1.2782661499999997,1.2782671499999996,1e-06,False,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
v4_4die_2_5d_interposer,link_die0_die1,interconnect,die0,I_link_die0_die1_serial_extest|task=die0_link_die0_die1_EXTEST,I,4,DWR_SHIFT_OUT,1.2782671499999996,1.2785253099999996,0.00025816,True,0,,dwr_die0;dwr_die1,interposer_h_die0_die1,interconnect_session_interposer_h_die0_die1,0.25,thermal_die0,
