case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,0,CONFIG_ACCESS_PATH,0.96303748,0.96304196,4.48e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,1,CONFIG_DWR_MODE,0.96304196,0.9630436,1.64e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,2,DWR_SHIFT_IN,0.9630436,0.96326888,0.00022528,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial,S,3,CAPTURE,0.96326888,0.96326988,1e-06,False,0,,dwr_die3,,test_session_die3,2.09,thermal_die3,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane1,F,0,CONFIG_ACCESS_PATH,0.96326888,0.9632708,1.92e-06,True,0,,dwr_die0,,,0.1,thermal_die0,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,3,DWR_CAPTURE,0.96326988,0.96327088,1e-06,False,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane1,F,1,CONFIG_FPP,0.9632708,0.96327208,1.28e-06,True,0,fpp_3d_stack,dwr_die0,,,0.1,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane1,F,2,CONFIG_SCAN_OR_DWR_MODE,0.96327208,0.9632734,1.32e-06,True,0,,dwr_die0,,,0.1,thermal_die0,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,0,CONFIG_ACCESS_PATH,0.9632734,0.9632766,3.2e-06,True,0,,dwr_die1;dwr_die2,,,0.0,thermal_die2,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane1,F,3,FPP_SHIFT_IN,0.9632734,0.9668734,0.0036,False,1,fpp_3d_stack,dwr_die0,,test_session_die0,1.4300000000000002,thermal_die0,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,1,CONFIG_DWR_MODE,0.9632766,0.96327824,1.64e-06,True,0,,dwr_die1;dwr_die2,,,0.0,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,2,DWR_SHIFT_IN,0.96327824,0.96348304,0.0002048,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,3,DWR_CAPTURE,0.96348304,0.96348404,1e-06,False,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial,S,4,SERIAL_SHIFT_OUT,0.96348304,1.15848944,0.1950064,True,0,,dwr_die3,,test_session_die3,1.29,thermal_die3,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane1,F,4,CAPTURE,0.9668734,0.9668744,1e-06,False,0,,dwr_die0,,test_session_die0,2.3000000000000003,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane1,F,5,FPP_SHIFT_OUT,0.9668744,0.9704744,0.0036,False,1,fpp_3d_stack,dwr_die0,,test_session_die0,1.4300000000000002,thermal_die0,
v4_4die_3d_stack,core3a_die2,core,die2,F_core3a_die2_lane1,F,5,FPP_SHIFT_OUT,0.967314165,0.971589165,0.004275,False,1,fpp_3d_stack,dwr_die2,,test_session_die2,1.59,thermal_die2,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,0,CONFIG_ACCESS_PATH,1.15848944,1.15849264,3.2e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,1,CONFIG_DWR_MODE,1.15849264,1.15849428,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,2,DWR_SHIFT_IN,1.15849428,1.15865812,0.00016384,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,3,DWR_CAPTURE,1.15865812,1.15865912,1e-06,False,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest,I,4,DWR_SHIFT_OUT,1.15865812,1.1588958,0.00023768,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,4,DWR_SHIFT_OUT,1.1588958,1.1591122,0.0002164,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,1.1591122,1.15928676,0.00017456,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
