case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,exclusive_resource,power_w,thermal_region,resource_notes
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,0,CONFIG_ACCESS_PATH,0.7680317599999998,0.7680362399999998,4.48e-06,True,0,,dwr_die3,,,0.09,thermal_die3,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,1,CONFIG_SCAN_OR_DWR_MODE,0.7680362399999998,0.7680375599999998,1.32e-06,True,0,,dwr_die3,,,0.09,thermal_die3,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,2,SERIAL_SHIFT_IN,0.7680375599999998,0.9630375599999998,0.195,True,0,,dwr_die3,,test_session_die3,1.29,thermal_die3,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane8|task=die2_core3b_die2_INTEST,F,4,CAPTURE,0.7684211575,0.7684221575,1e-06,False,0,,dwr_die2,,test_session_die2,2.2,thermal_die2,
v4_4die_3d_stack,core3b_die2,core,die2,F_core3b_die2_lane8|task=die2_core3b_die2_INTEST,F,5,FPP_SHIFT_OUT,0.7684221575,0.768820595,0.0003984375,False,8,fpp_3d_stack,dwr_die2,,test_session_die2,1.59,thermal_die2,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane8|task=die0_core0_die0_INTEST,F,3,FPP_SHIFT_IN,0.768820595,0.769445595,0.000625,False,8,fpp_3d_stack,dwr_die0,,test_session_die0,1.8599999999999999,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane8|task=die0_core0_die0_INTEST,F,4,CAPTURE,0.769445595,0.769446595,1e-06,False,0,,dwr_die0,,test_session_die0,2.62,thermal_die0,
v4_4die_3d_stack,core0_die0,core,die0,F_core0_die0_lane8|task=die0_core0_die0_INTEST,F,5,FPP_SHIFT_OUT,0.769446595,0.770071595,0.000625,False,8,fpp_3d_stack,dwr_die0,,test_session_die0,1.8599999999999999,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane8|task=die0_core1_die0_INTEST,F,3,FPP_SHIFT_IN,0.770071595,0.770521595,0.00045,False,8,fpp_3d_stack,dwr_die0,,test_session_die0,1.6400000000000001,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane8|task=die0_core1_die0_INTEST,F,4,CAPTURE,0.770521595,0.770522595,1e-06,False,0,,dwr_die0,,test_session_die0,2.3000000000000003,thermal_die0,
v4_4die_3d_stack,core1_die0,core,die0,F_core1_die0_lane8|task=die0_core1_die0_INTEST,F,5,FPP_SHIFT_OUT,0.770522595,0.7709725949999999,0.00045,False,8,fpp_3d_stack,dwr_die0,,test_session_die0,1.6400000000000001,thermal_die0,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,3,CAPTURE,0.9630375599999998,0.9630385599999999,1e-06,False,0,,dwr_die3,,test_session_die3,2.09,thermal_die3,
v4_4die_3d_stack,core4_die3,core,die3,S_core4_die3_serial|task=die3_core4_die3_INTEST,S,4,SERIAL_SHIFT_OUT,0.9630385599999999,1.1580449599999998,0.1950064,True,0,,dwr_die3,,test_session_die3,1.29,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest|task=die3_link_die2_die3_EXTEST,I,0,CONFIG_ACCESS_PATH,1.1580449599999998,1.1580494399999999,4.48e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest|task=die3_link_die2_die3_EXTEST,I,1,CONFIG_DWR_MODE,1.1580494399999999,1.15805108,1.64e-06,True,0,,dwr_die2;dwr_die3,,,0.0,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest|task=die3_link_die2_die3_EXTEST,I,2,DWR_SHIFT_IN,1.15805108,1.15827636,0.00022528,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest|task=die3_link_die2_die3_EXTEST,I,3,DWR_CAPTURE,1.15827636,1.1582773599999998,1e-06,False,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,link_die2_die3,interconnect,die3,I_link_die2_die3_serial_extest|task=die3_link_die2_die3_EXTEST,I,4,DWR_SHIFT_OUT,1.1582773599999998,1.1585150399999997,0.00023768,True,0,,dwr_die2;dwr_die3,hbt_die2_die3,interconnect_session_hbt_die2_die3,0.38,thermal_die3,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest|task=die2_link_die1_die2_EXTEST,I,0,CONFIG_ACCESS_PATH,1.1585150399999997,1.1585182399999998,3.2e-06,True,0,,dwr_die1;dwr_die2,,,0.0,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest|task=die2_link_die1_die2_EXTEST,I,1,CONFIG_DWR_MODE,1.1585182399999998,1.1585198799999998,1.64e-06,True,0,,dwr_die1;dwr_die2,,,0.0,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest|task=die2_link_die1_die2_EXTEST,I,2,DWR_SHIFT_IN,1.1585198799999998,1.1587246799999997,0.0002048,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest|task=die2_link_die1_die2_EXTEST,I,3,DWR_CAPTURE,1.1587246799999997,1.1587256799999996,1e-06,False,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest|task=die2_link_die1_die2_EXTEST,I,4,DWR_SHIFT_OUT,1.1587256799999996,1.1589420799999997,0.0002164,True,0,,dwr_die1;dwr_die2,hbt_die1_die2,interconnect_session_hbt_die1_die2,0.35,thermal_die2,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,0,CONFIG_ACCESS_PATH,1.1589420799999997,1.1589452799999997,3.2e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,1,CONFIG_DWR_MODE,1.1589452799999997,1.1589469199999998,1.64e-06,True,0,,dwr_die0;dwr_die1,,,0.0,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,2,DWR_SHIFT_IN,1.1589469199999998,1.1591107599999997,0.00016384,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,3,DWR_CAPTURE,1.1591107599999997,1.1591117599999996,1e-06,False,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest|task=die1_link_die0_die1_EXTEST,I,4,DWR_SHIFT_OUT,1.1591117599999996,1.1592863199999996,0.00017456,True,0,,dwr_die0;dwr_die1,hbt_die0_die1,interconnect_session_hbt_die0_die1,0.3,thermal_die1,
v4_4die_3d_stack,instr0_die3,instrument,die3,IJTAG_instr0_die3_serial|task=die3_instr0_die3_IJTAG,IJTAG,0,CONFIG_ACCESS_PATH,1.1592863199999996,1.1592907999999997,4.48e-06,True,0,,,,,0.04,thermal_die3,
v4_4die_3d_stack,instr0_die3,instrument,die3,IJTAG_instr0_die3_serial|task=die3_instr0_die3_IJTAG,IJTAG,1,ACCESS_INSTRUMENT,1.1592907999999997,1.1592911199999998,3.2e-07,True,0,,,,,0.04,thermal_die3,
v4_4die_3d_stack,instr0_die3,instrument,die3,IJTAG_instr0_die3_serial|task=die3_instr0_die3_IJTAG,IJTAG,2,READ_INSTRUMENT,1.1592911199999998,1.15929176,6.4e-07,True,0,,,,,0.04,thermal_die3,
