case_id,target_id,target_kind,die_id,recipe_id,recipe_type,phase_index,phase_name,start_s,end_s,duration_s,serial_required,fpp_lanes_required,fpp_channel,dwr_segments,route_resource,power_w,thermal_region,resource_notes
3d_stack_m1_example,sensor_die1_temp,instrument,die1,S_sensor_die1_temp_serial,S,0,CONFIG_ACCESS_PATH,0.00021936,0.00022255999999999998,3.2e-06,True,0,,,,0.05,thermal_die1,
3d_stack_m1_example,sensor_die1_temp,instrument,die1,S_sensor_die1_temp_serial,S,1,ACCESS_INSTRUMENT,0.00022255999999999998,0.00022287999999999998,3.2e-07,True,0,,,,0.05,thermal_die1,
3d_stack_m1_example,sensor_die1_temp,instrument,die1,S_sensor_die1_temp_serial,S,2,READ_INSTRUMENT,0.00022287999999999998,0.00022351999999999997,6.4e-07,True,0,,,,0.05,thermal_die1,
3d_stack_m1_example,core_die0_logic,core,die0,F_core_die0_logic_lane2,F,4,CAPTURE,0.00077864,0.0007796400000000001,1e-06,False,0,,,,1.92,thermal_die0,
3d_stack_m1_example,core_die0_logic,core,die0,F_core_die0_logic_lane2,F,5,FPP_SHIFT_OUT,0.0007796400000000001,0.00154764,0.000768,False,2,fpp_ch0,dwr_die0_upper,,1.0299999999999998,thermal_die0,
3d_stack_m1_example,core_die1_cpu,core,die1,F_core_die1_cpu_lane2,F,4,CAPTURE,0.00120612,0.00120712,1e-06,False,0,,,,2.24,thermal_die1,
3d_stack_m1_example,core_die1_cpu,core,die1,F_core_die1_cpu_lane2,F,5,FPP_SHIFT_OUT,0.00120712,0.0024071199999999996,0.0012,False,2,fpp_ch0,dwr_die1_lower;dwr_die1_upper,,1.25,thermal_die1,
3d_stack_m1_example,mem_die2_sram,memory,die2,B_mem_die2_sram_local_bist,B,1,LOCAL_BIST_RUN,0.00120712,0.00620712,0.005,False,0,,,,1.4000000000000001,thermal_die2,external access resources released
3d_stack_m1_example,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,1,CONFIG_DWR_MODE,0.0024071199999999996,0.0024087599999999994,1.64e-06,True,0,,dwr_die1_upper;dwr_die2_lower,,0.0,thermal_die2,
3d_stack_m1_example,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,2,DWR_SHIFT_IN,0.0024087599999999994,0.0024906799999999995,8.192e-05,True,0,,dwr_die1_upper;dwr_die2_lower,tsv_die1_die2,0.5,thermal_die2,
3d_stack_m1_example,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,3,DWR_CAPTURE,0.0024906799999999995,0.0024916799999999996,1e-06,False,0,,dwr_die1_upper;dwr_die2_lower,tsv_die1_die2,0.5,thermal_die2,
3d_stack_m1_example,link_die1_die2,interconnect,die2,I_link_die1_die2_serial_extest,I,4,DWR_SHIFT_OUT,0.0024916799999999996,0.0025851199999999998,9.344e-05,True,0,,dwr_die1_upper;dwr_die2_lower,tsv_die1_die2,0.5,thermal_die2,
3d_stack_m1_example,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,1,CONFIG_DWR_MODE,0.0025851199999999998,0.0025867599999999996,1.64e-06,True,0,,dwr_die0_upper;dwr_die1_lower,,0.0,thermal_die1,
3d_stack_m1_example,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,2,DWR_SHIFT_IN,0.0025867599999999996,0.0026686799999999997,8.192e-05,True,0,,dwr_die0_upper;dwr_die1_lower,mbump_die0_die1,0.45,thermal_die1,
3d_stack_m1_example,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,3,DWR_CAPTURE,0.0026686799999999997,0.00266968,1e-06,False,0,,dwr_die0_upper;dwr_die1_lower,mbump_die0_die1,0.45,thermal_die1,
3d_stack_m1_example,link_die0_die1,interconnect,die1,I_link_die0_die1_serial_extest,I,4,DWR_SHIFT_OUT,0.00266968,0.0027618399999999998,9.216e-05,True,0,,dwr_die0_upper;dwr_die1_lower,mbump_die0_die1,0.45,thermal_die1,
3d_stack_m1_example,mem_die2_sram,memory,die2,B_mem_die2_sram_local_bist,B,2,READ_BIST_RESULT,0.00620712,0.00621192,4.8e-06,True,0,,,,0.1,thermal_die2,
3d_stack_m1_example,core_die3_accel,core,die3,B_core_die3_accel_local_bist,B,2,READ_BIST_RESULT,0.0075195999999999995,0.00752568,6.08e-06,True,0,,,,0.16,thermal_die3,
